,home_team,away_team,home_win,year
33463,Denmark,South Korea,-1,2010
33464,Egypt,Algeria,1,2010
33465,Estonia,Albania,-1,2010
33466,Greece,Ukraine,-1,2010
33467,Honduras,Latvia,1,2010
33468,Iran,Jordan,1,2010
33469,Republic of Ireland,France,-1,2010
33470,Italy,Netherlands,-1,2010
33471,Ivory Coast,Guinea,1,2010
33472,Kenya,Nigeria,-1,2010
33473,Kuwait,Indonesia,1,2010
33474,Lebanon,China PR,-1,2010
33475,Luxembourg,Iceland,-1,2010
33476,North Macedonia,Canada,1,2010
33477,Morocco,Cameroon,-1,2010
33478,Mozambique,Tunisia,1,2010
33479,New Zealand,Bahrain,1,2010
33480,Northern Ireland,Serbia,-1,2010
33481,Oman,Australia,-1,2010
33482,Poland,Romania,-1,2010
33483,Portugal,Bosnia and Herzegovina,1,2010
33484,Russia,Slovenia,1,2010
33485,Rwanda,Zambia,-1,2010
33486,Saudi Arabia,Belarus,-1,2010
33487,Singapore,Thailand,-1,2010
33488,Slovakia,United States,1,2010
33489,South Africa,Japan,-1,2010
33490,Spain,Argentina,1,2010
33491,Sudan,Benin,-1,2010
33492,Switzerland,Norway,-1,2010
33493,Togo,Gabon,1,2010
33494,Uzbekistan,Malaysia,1,2010
33495,Vietnam,Syria,-1,2010
33496,Wales,Scotland,1,2010
33497,Ghana,Mali,-1,2010
33498,Iraq,Azerbaijan,1,2010
33499,United Arab Emirates,Czech Republic,-1,2010
33500,Belgium,Qatar,1,2010
33501,Oman,Brazil,-1,2010
33502,Slovakia,Chile,-1,2010
33503,South Africa,Jamaica,-1,2010
33504,Algeria,Egypt,1,2010
33505,Angola,Ghana,-1,2010
33506,Austria,Spain,-1,2010
33507,Azerbaijan,Czech Republic,1,2010
33508,Bahrain,Yemen,1,2010
33509,Bosnia and Herzegovina,Portugal,-1,2010
33510,Denmark,United States,1,2010
33511,France,Republic of Ireland,-1,2010
33512,Germany,Ivory Coast,-1,2010
33513,Honduras,Peru,-1,2010
33514,Hong Kong,Japan,-1,2010
33515,Indonesia,Kuwait,-1,2010
33516,Iran,North Macedonia,-1,2010
33517,Italy,Sweden,1,2010
33518,South Korea,Serbia,-1,2010
33519,Malaysia,Uzbekistan,-1,2010
33520,Malta,Bulgaria,-1,2010
33521,Montenegro,Belarus,1,2010
33522,Netherlands,Paraguay,-1,2010
33523,Poland,Canada,1,2010
33524,Slovenia,Russia,1,2010
33525,Syria,Vietnam,-1,2010
33526,Thailand,Singapore,-1,2010
33527,Ukraine,Greece,-1,2010
33528,United Arab Emirates,Iraq,-1,2010
33529,Uruguay,Costa Rica,-1,2010
33530,Zambia,North Korea,1,2010
33531,China PR,Lebanon,1,2010
33532,Jordan,Iran,1,2010
33533,Kenya,Zambia,-1,2010
33534,Burundi,Zanzibar,-1,2010
33535,Rwanda,Somalia,1,2010
33536,Uganda,Tanzania,1,2010
33537,Ethiopia,Djibouti,1,2010
33538,Zanzibar,Tanzania,-1,2010
33539,Burundi,Uganda,-1,2010
33540,Ethiopia,Zambia,-1,2010
33541,Kenya,Djibouti,1,2010
33542,Rwanda,Eritrea,1,2010
33543,Bangladesh,Bhutan,1,2010
33544,Djibouti,Zambia,-1,2010
33545,Sri Lanka,Pakistan,1,2010
33546,Tanzania,Burundi,1,2010
33547,North Korea,Macau,1,2010
33548,Dominica,British Virgin Islands,1,2010
33549,Kenya,Ethiopia,1,2010
33550,Maldives,Nepal,-1,2010
33551,Somalia,Eritrea,-1,2010
33552,Uganda,Zanzibar,-1,2010
33553,Bangladesh,Pakistan,-1,2010
33554,Sri Lanka,Bhutan,1,2010
33555,Kenya,Uganda,-1,2010
33556,Maldives,Afghanistan,1,2010
33557,Zambia,Zanzibar,-1,2010
33558,Bangladesh,Sri Lanka,1,2010
33559,Pakistan,Bhutan,1,2010
33560,Tanzania,Eritrea,1,2010
33561,Afghanistan,Nepal,-1,2010
33562,Zanzibar,Uganda,-1,2010
33563,Tanzania,Rwanda,-1,2010
33564,Maldives,Sri Lanka,1,2010
33565,Uganda,Rwanda,1,2010
33566,Zanzibar,Tanzania,1,2010
33567,Kuwait,United Arab Emirates,-1,2010
33568,Mozambique,Malawi,-1,2010
33569,Catalonia,Argentina,1,2010
33570,North Korea,Mali,1,2010
33571,Qatar,Iran,1,2010
33572,Egypt,Malawi,-1,2010
33573,Thailand,Zimbabwe,1,2010
33574,Angola,Estonia,-1,2010
33575,China PR,Jordan,-1,2010
33576,Malaysia,Syria,1,2010
33577,Mali,Iran,1,2010
33578,Qatar,North Korea,-1,2010
33579,Yemen,Tajikistan,1,2010
33580,Singapore,Oman,-1,2010
33581,Iran,North Korea,1,2014
33582,Qatar,Mali,-1,2014
33583,Syria,Zimbabwe,1,2014
33584,Yemen,Tajikistan,-1,2014
33585,Angola,Gambia,-1,2014
33586,Egypt,Mali,1,2014
33587,Tanzania,Ivory Coast,-1,2014
33588,Ghana,Malawi,-1,2014
33589,Bahrain,Hong Kong,1,2014
33590,Benin,Libya,1,2014
33591,China PR,Syria,-1,2014
33592,Gabon,Mozambique,1,2014
33593,Indonesia,Oman,-1,2014
33594,Kuwait,Australia,-1,2014
33595,Lebanon,Vietnam,-1,2014
33596,Singapore,Iran,-1,2014
33597,Thailand,Jordan,-1,2014
33598,United Arab Emirates,Malaysia,1,2014
33599,Yemen,Japan,-1,2014
33600,Rwanda,Ivory Coast,-1,2014
33601,Kenya,Cameroon,-1,2014
33602,Tunisia,Gambia,-1,2014
33603,Zambia,South Korea,1,2014
33604,Angola,Mali,-1,2014
33605,Ivory Coast,Burkina Faso,-1,2014
33606,Malawi,Algeria,1,2014
33607,Egypt,Nigeria,1,2014
33608,Mozambique,Benin,-1,2014
33609,Cameroon,Gabon,-1,2014
33610,Zambia,Tunisia,-1,2014
33611,Angola,Malawi,1,2014
33612,Mali,Algeria,-1,2014
33613,Ivory Coast,Ghana,1,2014
33614,Yemen,Kenya,1,2014
33615,Egypt,Mozambique,1,2014
33616,Nigeria,Benin,1,2014
33617,Cameroon,Zambia,1,2014
33618,Gabon,Tunisia,-1,2014
33619,Thailand,Singapore,1,2014
33620,Vietnam,China PR,-1,2014
33621,Angola,Algeria,-1,2014
33622,Finland,South Korea,-1,2014
33623,Mali,Malawi,1,2014
33624,Burkina Faso,Ghana,-1,2014
33625,Chile,Panama,1,2014
33626,Egypt,Benin,1,2014
33627,Nigeria,Mozambique,1,2014
33628,Oman,Sweden,-1,2014
33629,Thailand,Poland,-1,2014
33630,Yemen,Bahrain,1,2014
33631,Cameroon,Tunisia,-1,2014
33632,Gabon,Zambia,-1,2014
33633,Latvia,South Korea,-1,2014
33634,Poland,Singapore,1,2014
33635,Syria,Sweden,-1,2014
33636,United States,Honduras,-1,2014
33637,Angola,Ghana,-1,2014
33638,Ivory Coast,Algeria,-1,2014
33639,Egypt,Cameroon,1,2014
33640,Zambia,Nigeria,-1,2014
33641,Argentina,Costa Rica,1,2014
33642,South Africa,Zimbabwe,1,2014
33643,Algeria,Egypt,-1,2014
33644,Ghana,Nigeria,1,2014
33645,Nigeria,Algeria,1,2014
33646,Ghana,Egypt,-1,2014
33647,Jamaica,Canada,1,2014
33648,Japan,Venezuela,-1,2014
33649,Japan,China PR,-1,2014
33650,South Korea,Hong Kong,1,2014
33651,Argentina,Jamaica,1,2014
33652,China PR,South Korea,1,2014
33653,Japan,Hong Kong,1,2014
33654,Hong Kong,China PR,-1,2014
33655,Japan,South Korea,-1,2014
33656,Sri Lanka,Myanmar,-1,2014
33657,Tajikistan,Bangladesh,-1,2014
33658,North Korea,Turkmenistan,-1,2014
33659,Bangladesh,Myanmar,-1,2014
33660,Sri Lanka,Tajikistan,-1,2014
33661,Kuwait,Syria,-1,2014
33662,Kyrgyzstan,North Korea,-1,2014
33663,Sri Lanka,Bangladesh,1,2014
33664,Tajikistan,Myanmar,1,2014
33665,Turkmenistan,Kyrgyzstan,1,2014
33666,North Korea,Myanmar,1,2014
33667,Mexico,Bolivia,1,2014
33668,Tajikistan,Turkmenistan,-1,2014
33669,United States,El Salvador,1,2014
33670,Jordan,Azerbaijan,-1,2014
33671,Kuwait,Bahrain,1,2014
33672,Turkmenistan,North Korea,-1,2014
33673,Malaysia,Yemen,1,2014
33674,Tajikistan,Myanmar,1,2014
33675,Guadeloupe,Saint Kitts and Nevis,1,2014
33676,Republic of Ireland,Brazil,-1,2014
33677,Albania,Northern Ireland,1,2014
33678,Algeria,Serbia,-1,2014
33679,Angola,Latvia,-1,2014
33680,Armenia,Belarus,-1,2014
33681,Australia,Indonesia,1,2014
33682,Austria,Denmark,1,2014
33683,Belgium,Croatia,-1,2014
33684,Bosnia and Herzegovina,Ghana,1,2014
33685,Cyprus,Iceland,-1,2014
33686,El Salvador,Guatemala,-1,2014
33687,England,Egypt,1,2014
33688,France,Spain,-1,2014
33689,Georgia,Estonia,1,2014
33690,Germany,Argentina,-1,2014
33691,Greece,Senegal,-1,2014
33692,Hong Kong,Yemen,-1,2014
33693,Hungary,Russia,-1,2014
33694,Iran,Thailand,1,2014
33695,Italy,Cameroon,-1,2014
33696,Ivory Coast,South Korea,-1,2014
33697,Japan,Bahrain,1,2014
33698,Jordan,Singapore,1,2014
33699,Kazakhstan,Moldova,-1,2014
33700,Libya,Mali,1,2014
33701,Luxembourg,Azerbaijan,-1,2014
33702,North Macedonia,Montenegro,1,2014
33703,Malta,Finland,-1,2014
33704,Mexico,New Zealand,1,2014
33705,Mozambique,Botswana,-1,2014
33706,Netherlands,United States,1,2014
33707,Nigeria,DR Congo,1,2014
33708,Oman,Kuwait,-1,2014
33709,Poland,Bulgaria,1,2014
33710,Portugal,China PR,1,2014
33711,Romania,Israel,-1,2014
33712,Scotland,Czech Republic,1,2014
33713,Slovakia,Norway,-1,2014
33714,Slovenia,Qatar,1,2014
33715,South Africa,Namibia,-1,2014
33716,Switzerland,Uruguay,-1,2014
33717,Syria,Lebanon,1,2014
33718,Tanzania,Uganda,-1,2014
33719,Turkey,Honduras,1,2014
33720,Uzbekistan,United Arab Emirates,-1,2014
33721,Venezuela,Panama,-1,2014
33722,Wales,Sweden,-1,2014
33723,Zimbabwe,Malawi,1,2014
33724,Venezuela,North Korea,1,2014
33725,Niger,Benin,1,2014
33726,Mexico,North Korea,1,2014
33727,Alderney,Jersey,-1,2014
33728,Iceland,Faroe Islands,1,2014
33729,Namibia,Botswana,-1,2014
33730,Martinique,Haiti,-1,2014
33731,Mexico,Iceland,-1,2014
33732,Chile,Venezuela,-1,2014
33733,Paraguay,South Africa,-1,2014
33734,Saint Kitts and Nevis,Guadeloupe,1,2014
33735,Occitania,Monaco,1,2014
33736,Japan,Serbia,-1,2014
33737,Honduras,Venezuela,-1,2014
33738,South Africa,North Korea,-1,2014
33739,South Africa,Jamaica,1,2014
33740,Argentina,Haiti,1,2014
33741,Chile,Trinidad and Tobago,1,2014
33742,Mexico,Ecuador,-1,2014
33743,Jersey,Guernsey,-1,2014
33744,Mexico,Senegal,1,2014
33745,Yemen,Malawi,1,2014
33746,Germany,Malta,1,2014
33747,Mexico,Angola,1,2014
33748,Paraguay,North Korea,1,2014
33749,South Korea,Ecuador,1,2014
33750,Mexico,Chile,1,2014
33751,South Africa,Thailand,1,2014
33752,Yemen,Oman,-1,2014
33753,Austria,Croatia,-1,2014
33754,Belgium,Bulgaria,1,2014
33755,Gabon,Togo,1,2014
33756,Corsica,Brittany,1,2014
33757,Aruba,Venezuela,-1,2014
33758,DR Congo,Saudi Arabia,-1,2014
33759,Estonia,Finland,1,2014
33760,Brittany,Togo,1,2014
33761,Corsica,Gabon,-1,2014
33762,Turkey,Czech Republic,1,2014
33763,Croatia,Wales,1,2014
33764,Argentina,Canada,1,2014
33765,Australia,New Zealand,1,2014
33766,England,Mexico,1,2014
33767,Japan,South Korea,-1,2014
33768,Portugal,Cape Verde,-1,2014
33769,South Africa,Bulgaria,-1,2014
33770,Armenia,Uzbekistan,1,2014
33771,Georgia,Cameroon,-1,2014
33772,Greece,North Korea,-1,2014
33773,Republic of Ireland,Paraguay,1,2014
33774,Montenegro,Albania,-1,2014
33775,Nigeria,Saudi Arabia,-1,2014
33776,Ukraine,Lithuania,1,2014
33777,United States,Czech Republic,-1,2014
33778,Azerbaijan,Moldova,-1,2014
33779,Chile,Zambia,1,2014
33780,Estonia,Croatia,-1,2014
33781,France,Costa Rica,1,2014
33782,Netherlands,Mexico,1,2014
33783,Northern Ireland,Turkey,-1,2014
33784,Uruguay,Israel,1,2014
33785,Belarus,Honduras,-1,2014
33786,Denmark,Senegal,1,2014
33787,South Africa,Colombia,1,2014
33788,Republic of Ireland,Algeria,1,2014
33789,Azerbaijan,North Macedonia,-1,2014
33790,Hungary,Germany,-1,2014
33791,Iceland,Andorra,1,2014
33792,Moldova,United Arab Emirates,-1,2014
33793,New Zealand,Serbia,1,2014
33794,Norway,Montenegro,1,2014
33795,Poland,Finland,-1,2014
33796,Slovakia,Cameroon,-1,2014
33797,Spain,Saudi Arabia,1,2014
33798,Sweden,Bosnia and Herzegovina,1,2014
33799,Ukraine,Romania,1,2014
33800,United States,Turkey,1,2014
33801,Venezuela,Canada,-1,2014
33802,Belarus,South Korea,1,2014
33803,Chile,Northern Ireland,1,2014
33804,Chile,Israel,1,2014
33805,Grenada,Martinique,-1,2014
33806,Japan,England,-1,2014
33807,Mexico,Gambia,1,2014
33808,Nigeria,Colombia,-1,2014
33809,Paraguay,Ivory Coast,-1,2014
33810,Tunisia,France,-1,2014
33811,South Africa,Guatemala,1,2014
33812,Gozo,Padania,-1,2014
33813,Iraqi Kurdistan,Two Sicilies,1,2014
33814,Australia,Denmark,1,2014
33815,Netherlands,Ghana,1,2014
33816,Portugal,Cameroon,1,2014
33817,Switzerland,Costa Rica,-1,2014
33818,Occitania,Padania,-1,2014
33819,Provence,Two Sicilies,-1,2014
33820,Albania,Andorra,1,2014
33821,Azerbaijan,Honduras,-1,2014
33822,Belarus,Sweden,-1,2014
33823,Greece,Paraguay,-1,2014
33824,Norway,Ukraine,-1,2014
33825,Romania,North Macedonia,-1,2014
33826,Serbia,Poland,-1,2014
33827,Zimbabwe,Brazil,-1,2014
33828,Gozo,Occitania,-1,2014
33829,Iraqi Kurdistan,Provence,1,2014
33830,Germany,Bosnia and Herzegovina,1,2014
33831,Italy,Mexico,-1,2014
33832,Spain,South Korea,1,2014
33833,France,China PR,-1,2014
33834,Japan,Ivory Coast,-1,2014
33835,Luxembourg,Faroe Islands,-1,2014
33836,Slovenia,New Zealand,1,2014
33837,Sudan,Palestine,-1,2014
33838,Iraqi Kurdistan,Occitania,1,2014
33839,Padania,Two Sicilies,1,2014
33840,Gozo,Provence,1,2014
33841,Algeria,United Arab Emirates,1,2014
33842,Australia,United States,-1,2014
33843,Ghana,Latvia,1,2014
33844,Netherlands,Hungary,1,2014
33845,Romania,Honduras,1,2014
33846,Serbia,Cameroon,1,2014
33847,Slovakia,Costa Rica,1,2014
33848,South Africa,Denmark,1,2014
33849,Switzerland,Italy,-1,2014
33850,Occitania,Two Sicilies,1,2014
33851,Iraqi Kurdistan,Padania,-1,2014
33852,Nigeria,North Korea,1,2014
33853,Tanzania,Brazil,-1,2014
33854,Mozambique,Portugal,-1,2014
33855,Spain,Poland,1,2014
33856,South Africa,Mexico,-1,2014
33857,Uruguay,France,-1,2014
33858,Argentina,Nigeria,1,2014
33859,England,United States,-1,2014
33860,South Korea,Greece,1,2014
33861,Algeria,Slovenia,-1,2014
33862,Germany,Australia,1,2014
33863,Serbia,Ghana,-1,2014
33864,Italy,Paraguay,-1,2014
33865,Japan,Cameroon,1,2014
33866,Netherlands,Denmark,1,2014
33867,Brazil,North Korea,1,2014
33868,Ivory Coast,Portugal,-1,2014
33869,New Zealand,Slovakia,-1,2014
33870,Honduras,Chile,-1,2014
33871,South Africa,Uruguay,-1,2014
33872,Spain,Switzerland,-1,2014
33873,Argentina,South Korea,1,2014
33874,France,Mexico,-1,2014
33875,Greece,Nigeria,1,2014
33876,England,Algeria,-1,2014
33877,Germany,Serbia,-1,2014
33878,Lithuania,Latvia,-1,2014
33879,Slovenia,United States,-1,2014
33880,Cameroon,Denmark,-1,2014
33881,Estonia,Latvia,-1,2014
33882,Ghana,Australia,-1,2014
33883,Netherlands,Japan,1,2014
33884,Niger,Chad,-1,2014
33885,Northern Mariana Islands,Guam,-1,2014
33886,Brazil,Ivory Coast,1,2014
33887,Italy,New Zealand,-1,2014
33888,Lithuania,Estonia,1,2014
33889,Slovakia,Paraguay,-1,2014
33890,Sudan,Tunisia,-1,2014
33891,Chile,Switzerland,1,2014
33892,Portugal,North Korea,1,2014
33893,Spain,Honduras,1,2014
33894,Greece,Argentina,-1,2014
33895,Mexico,Uruguay,-1,2014
33896,Nigeria,South Korea,-1,2014
33897,South Africa,France,1,2014
33898,Australia,Serbia,1,2014
33899,Ghana,Germany,-1,2014
33900,Slovenia,England,-1,2014
33901,United States,Algeria,1,2014
33902,Cameroon,Netherlands,-1,2014
33903,Denmark,Japan,-1,2014
33904,Paraguay,New Zealand,-1,2014
33905,Slovakia,Italy,1,2014
33906,Chile,Spain,-1,2014
33907,North Korea,Ivory Coast,-1,2014
33908,Portugal,Brazil,-1,2014
33909,Switzerland,Honduras,-1,2014
33910,China PR,Tajikistan,1,2014
33911,Uruguay,South Korea,1,2014
33912,United States,Ghana,-1,2014
33913,Argentina,Mexico,1,2014
33914,Germany,England,1,2014
33915,Brazil,Chile,1,2014
33916,Netherlands,Slovakia,1,2014
33917,Paraguay,Japan,-1,2014
33918,Spain,Portugal,1,2014
33919,Chad,Togo,-1,2014
33920,Tunisia,Botswana,-1,2014
33921,Netherlands,Brazil,1,2014
33922,Uruguay,Ghana,-1,2014
33923,Argentina,Germany,-1,2014
33924,Paraguay,Spain,-1,2014
33925,Saint Martin,Saint Barthélemy,1,2014
33926,Uruguay,Netherlands,-1,2014
33927,Germany,Spain,-1,2014
33928,Botswana,Chad,1,2014
33929,Togo,Malawi,-1,2014
33930,Uruguay,Germany,-1,2014
33931,Netherlands,Spain,-1,2014
33932,Botswana,Zimbabwe,1,2014
33933,Anguilla,Saint Martin,-1,2014
33934,Bosnia and Herzegovina,Qatar,-1,2014
33935,Italy,Ivory Coast,-1,2014
33936,United States,Brazil,-1,2014
33937,Albania,Uzbekistan,1,2014
33938,Algeria,Gabon,-1,2014
33939,Angola,Uruguay,-1,2014
33940,Armenia,Iran,-1,2014
33941,Austria,Switzerland,-1,2014
33942,Azerbaijan,Kuwait,-1,2014
33943,Benin,Niger,-1,2014
33944,Bolivia,Colombia,-1,2014
33945,Burkina Faso,Congo,1,2014
33946,Chad,Tunisia,-1,2014
33947,China PR,Bahrain,-1,2014
33948,Cyprus,Andorra,1,2014
33949,Czech Republic,Latvia,1,2014
33950,Denmark,Germany,-1,2014
33951,Egypt,DR Congo,1,2014
33952,England,Hungary,1,2014
33953,Estonia,Faroe Islands,1,2014
33954,Finland,Belgium,1,2014
33955,Iceland,Liechtenstein,-1,2014
33956,Republic of Ireland,Argentina,-1,2014
33957,Kazakhstan,Oman,1,2014
33958,South Korea,Nigeria,1,2014
33959,Lithuania,Belarus,-1,2014
33960,Malawi,Botswana,-1,2014
33961,Mali,Guinea,-1,2014
33962,Malta,North Macedonia,-1,2014
33963,Mauritania,Palestine,-1,2014
33964,Mexico,Spain,-1,2014
33965,Moldova,Georgia,-1,2014
33966,Montenegro,Northern Ireland,1,2014
33967,Morocco,Equatorial Guinea,1,2014
33968,Mozambique,Eswatini,1,2014
33969,Norway,France,1,2014
33970,Panama,Venezuela,1,2014
33971,Paraguay,Costa Rica,1,2014
33972,Poland,Cameroon,-1,2014
33973,Russia,Bulgaria,1,2014
33974,Saudi Arabia,Togo,1,2014
33975,Senegal,Cape Verde,1,2014
33976,Serbia,Greece,-1,2014
33977,Slovakia,Croatia,-1,2014
33978,Slovenia,Australia,1,2014
33979,South Africa,Ghana,1,2014
33980,Sweden,Scotland,1,2014
33981,Tanzania,Kenya,-1,2014
33982,Thailand,Singapore,1,2014
33983,Trinidad and Tobago,Jamaica,-1,2014
33984,Turkey,Romania,1,2014
33985,Uganda,Zambia,-1,2014
33986,Ukraine,Netherlands,-1,2014
33987,Wales,Luxembourg,1,2014
33988,Ethiopia,Kenya,-1,2014
33989,Madagascar,Mayotte,-1,2014
33990,Saint Lucia,Martinique,-1,2014
33991,Saint Kitts and Nevis,Antigua and Barbuda,-1,2014
33992,Saint Lucia,Martinique,-1,2014
33993,Ethiopia,Chad,1,2014
33994,Madagascar,Comoros,1,2014
33995,Israel,Malta,1,2014
33996,Algeria,Tanzania,-1,2014
33997,Andorra,Russia,-1,2014
33998,Armenia,Republic of Ireland,-1,2014
33999,Belgium,Germany,-1,2014
34000,China PR,Iran,-1,2014
34001,England,Bulgaria,1,2014
34002,Estonia,Italy,-1,2014
34003,Faroe Islands,Serbia,-1,2014
34004,France,Belarus,-1,2014
34005,Greece,Georgia,-1,2014
34006,Iceland,Norway,-1,2014
34007,Kazakhstan,Turkey,-1,2014
34008,Kuwait,Syria,1,2014
34009,Latvia,Croatia,-1,2014
34010,Liechtenstein,Spain,-1,2014
34011,Lithuania,Scotland,-1,2014
34012,Luxembourg,Bosnia and Herzegovina,-1,2014
34013,Moldova,Finland,1,2014
34014,Montenegro,Wales,1,2014
34015,Oman,Malaysia,1,2014
34016,Panama,Costa Rica,-1,2014
34017,Portugal,Cyprus,-1,2014
34018,Qatar,Bahrain,-1,2014
34019,Romania,Albania,-1,2014
34020,San Marino,Netherlands,-1,2014
34021,Slovakia,North Macedonia,1,2014
34022,Slovenia,Northern Ireland,-1,2014
34023,Sweden,Hungary,1,2014
34024,Switzerland,Australia,-1,2014
34025,Venezuela,Colombia,-1,2014
34026,Botswana,Togo,1,2014
34027,Canada,Peru,-1,2014
34028,Cape Verde,Mali,1,2014
34029,El Salvador,Honduras,-1,2014
34030,Guatemala,Nicaragua,1,2014
34031,Gambia,Namibia,1,2014
34032,Guinea-Bissau,Kenya,1,2014
34033,Ivory Coast,Rwanda,1,2014
34034,Japan,Paraguay,1,2014
34035,Mauritius,Cameroon,-1,2014
34036,Mexico,Ecuador,-1,2014
34037,Morocco,Central African Republic,-1,2014
34038,Poland,Ukraine,-1,2014
34039,South Africa,Niger,1,2014
34040,Sudan,Congo,1,2014
34041,Thailand,India,1,2014
34042,Tunisia,Malawi,-1,2014
34043,Uganda,Angola,1,2014
34044,Benin,Burundi,-1,2014
34045,DR Congo,Senegal,-1,2014
34046,Egypt,Sierra Leone,-1,2014
34047,Ethiopia,Guinea,-1,2014
34048,Jamaica,Costa Rica,1,2014
34049,Liberia,Zimbabwe,-1,2014
34050,Mozambique,Libya,-1,2014
34051,Nigeria,Madagascar,1,2014
34052,Eswatini,Ghana,-1,2014
34053,Zambia,Comoros,1,2014
34054,Burkina Faso,Gabon,-1,2014
34055,Albania,Luxembourg,1,2014
34056,Argentina,Spain,1,2014
34057,Austria,Kazakhstan,1,2014
34058,Bahrain,Togo,1,2014
34059,Belarus,Romania,-1,2014
34060,Bosnia and Herzegovina,France,-1,2014
34061,Bulgaria,Montenegro,-1,2014
34062,Canada,Honduras,1,2014
34063,China PR,Paraguay,-1,2014
34064,Croatia,Greece,-1,2014
34065,Czech Republic,Lithuania,-1,2014
34066,Denmark,Iceland,1,2014
34067,El Salvador,Guatemala,-1,2014
34068,Estonia,Uzbekistan,-1,2014
34069,Georgia,Israel,-1,2014
34070,Germany,Azerbaijan,1,2014
34071,Hungary,Moldova,1,2014
34072,Republic of Ireland,Andorra,1,2014
34073,Italy,Faroe Islands,1,2014
34074,Jamaica,Peru,-1,2014
34075,Japan,Guatemala,1,2014
34076,South Korea,Iran,-1,2014
34077,North Macedonia,Armenia,-1,2014
34078,Malta,Latvia,-1,2014
34079,Mexico,Colombia,1,2014
34080,Netherlands,Finland,1,2014
34081,Norway,Portugal,1,2014
34082,Panama,Trinidad and Tobago,1,2014
34083,Poland,Australia,-1,2014
34084,Qatar,Oman,-1,2014
34085,Russia,Slovakia,-1,2014
34086,Scotland,Liechtenstein,1,2014
34087,Serbia,Slovenia,-1,2014
34088,Sweden,San Marino,1,2014
34089,Switzerland,England,-1,2014
34090,Turkey,Belgium,1,2014
34091,Ukraine,Chile,1,2014
34092,United Arab Emirates,Kuwait,1,2014
34093,Venezuela,Ecuador,1,2014
34094,Yemen,Syria,1,2014
34095,India,Thailand,-1,2014
34096,Belize,Trinidad and Tobago,-1,2014
34097,Saint Lucia,Saint Vincent and the Grenadines,-1,2014
34098,French Guiana,Suriname,-1,2014
34099,India,Namibia,1,2014
34100,Jordan,Iraq,1,2014
34101,Anguilla,British Virgin Islands,-1,2014
34102,Yemen,Zambia,-1,2014
34103,Antigua and Barbuda,Trinidad and Tobago,-1,2014
34104,Jordan,Bahrain,1,2014
34105,Saint Martin,British Virgin Islands,1,2014
34106,Iraq,Oman,1,2014
34107,Saint Lucia,Trinidad and Tobago,-1,2014
34108,Réunion,Saint Pierre and Miquelon,1,2014
34109,French Guiana,Mayotte,-1,2014
34110,Antigua and Barbuda,Saint Lucia,1,2014
34111,Martinique,Tahiti,1,2014
34112,Guadeloupe,New Caledonia,-1,2014
34113,Iran,Bahrain,1,2014
34114,Jordan,Syria,-1,2014
34115,Vietnam,North Korea,-1,2014
34116,Iraq,Yemen,1,2014
34117,Mayotte,Réunion,-1,2014
34118,French Guiana,Saint Pierre and Miquelon,1,2014
34119,Bahrain,Oman,1,2014
34120,Barbados,Dominica,-1,2014
34121,Guyana,Trinidad and Tobago,-1,2014
34122,Syria,Kuwait,-1,2014
34123,New Caledonia,Martinique,-1,2014
34124,Guadeloupe,Tahiti,-1,2014
34125,Yemen,Palestine,1,2014
34126,Jordan,Kuwait,-1,2014
34127,Oman,Iran,-1,2014
34128,French Guiana,Réunion,-1,2014
34129,Mayotte,Saint Pierre and Miquelon,1,2014
34130,Palestine,Iraq,-1,2014
34131,Guadeloupe,Martinique,1,2014
34132,New Caledonia,Tahiti,-1,2014
34133,Iran,Iraq,1,2014
34134,Kuwait,Yemen,-1,2014
34135,Saint Martin,Cayman Islands,-1,2014
34136,Mayotte,Guadeloupe,-1,2014
34137,Puerto Rico,Anguilla,1,2014
34138,Réunion,Martinique,-1,2014
34139,Iran,Kuwait,-1,2014
34140,Cayman Islands,Anguilla,1,2014
34141,India,Hong Kong,-1,2014
34142,Puerto Rico,Saint Martin,1,2014
34143,Anguilla,Saint Martin,1,2014
34144,Barbados,Saint Kitts and Nevis,-1,2014
34145,Puerto Rico,Cayman Islands,1,2014
34146,Iran,Brazil,-1,2014
34147,Albania,Bosnia and Herzegovina,-1,2014
34148,Andorra,North Macedonia,-1,2014
34149,Armenia,Slovakia,1,2014
34150,Austria,Azerbaijan,1,2014
34151,China PR,Syria,1,2014
34152,Colombia,Ecuador,1,2014
34153,Cyprus,Norway,-1,2014
34154,Czech Republic,Scotland,1,2014
34155,Georgia,Malta,1,2014
34156,Germany,Turkey,1,2014
34157,Greece,Latvia,1,2014
34158,Hungary,San Marino,1,2014
34159,India,Vietnam,1,2014
34160,Indonesia,Uruguay,-1,2014
34161,Republic of Ireland,Russia,-1,2014
34162,Japan,Argentina,1,2014
34163,Kazakhstan,Belgium,-1,2014
34164,Kuwait,Bahrain,-1,2014
